Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
Ecuador,ECU,2020-02-03,0
Ecuador,ECU,2020-02-04,0
Ecuador,ECU,2020-02-05,0
Ecuador,ECU,2020-02-06,0
Ecuador,ECU,2020-02-07,0
Ecuador,ECU,2020-02-08,0
Ecuador,ECU,2020-02-09,0
Ecuador,ECU,2020-02-10,0
Ecuador,ECU,2020-02-11,0
Ecuador,ECU,2020-02-12,0
Ecuador,ECU,2020-02-13,0
Ecuador,ECU,2020-02-14,0
Ecuador,ECU,2020-02-15,0
Ecuador,ECU,2020-02-16,0
Ecuador,ECU,2020-02-17,0
Ecuador,ECU,2020-02-18,0
Ecuador,ECU,2020-02-19,0
Ecuador,ECU,2020-02-20,0
Ecuador,ECU,2020-02-21,0
Ecuador,ECU,2020-02-22,0
Ecuador,ECU,2020-02-23,0
Ecuador,ECU,2020-02-24,0
Ecuador,ECU,2020-02-25,0
Ecuador,ECU,2020-02-26,0
Ecuador,ECU,2020-02-27,0
Ecuador,ECU,2020-02-28,0
Ecuador,ECU,2020-02-29,0
Ecuador,ECU,2020-03-01,1
Ecuador,ECU,2020-03-02,6
Ecuador,ECU,2020-03-03,7
Ecuador,ECU,2020-03-05,10
Ecuador,ECU,2020-03-06,13
Ecuador,ECU,2020-03-09,14
Ecuador,ECU,2020-03-10,15
Ecuador,ECU,2020-03-11,17
Ecuador,ECU,2020-03-14,23
Ecuador,ECU,2020-03-15,28
Ecuador,ECU,2020-03-16,37
Ecuador,ECU,2020-03-17,58
Ecuador,ECU,2020-03-18,111
Ecuador,ECU,2020-03-19,168
Ecuador,ECU,2020-03-20,199
Ecuador,ECU,2020-03-21,426
Ecuador,ECU,2020-03-22,532
Ecuador,ECU,2020-03-23,789
Ecuador,ECU,2020-03-24,981
Ecuador,ECU,2020-03-25,1082
Ecuador,ECU,2020-03-26,1211
Ecuador,ECU,2020-03-27,1403
Ecuador,ECU,2020-03-28,1627
Ecuador,ECU,2020-03-29,1835
Ecuador,ECU,2020-03-30,1890
Ecuador,ECU,2020-03-31,1966
Ecuador,ECU,2020-04-01,2302
Ecuador,ECU,2020-04-02,2758
Ecuador,ECU,2020-04-03,3163
Ecuador,ECU,2020-04-04,3368
Egypt,EGY,2019-12-31,0
Egypt,EGY,2020-01-01,0
Egypt,EGY,2020-01-02,0
Egypt,EGY,2020-01-03,0
Egypt,EGY,2020-01-04,0
Egypt,EGY,2020-01-05,0
Egypt,EGY,2020-01-06,0
Egypt,EGY,2020-01-07,0
Egypt,EGY,2020-01-08,0
Egypt,EGY,2020-01-09,0
Egypt,EGY,2020-01-10,0
Egypt,EGY,2020-01-11,0
Egypt,EGY,2020-01-12,0
Egypt,EGY,2020-01-13,0
Egypt,EGY,2020-01-14,0
Egypt,EGY,2020-01-15,0
Egypt,EGY,2020-01-16,0
Egypt,EGY,2020-01-17,0
Egypt,EGY,2020-01-18,0
Egypt,EGY,2020-01-19,0
Egypt,EGY,2020-01-20,0
Egypt,EGY,2020-01-21,0
Egypt,EGY,2020-01-22,0
Egypt,EGY,2020-01-23,0
Egypt,EGY,2020-01-24,0
Egypt,EGY,2020-01-25,0
Egypt,EGY,2020-01-26,0
Egypt,EGY,2020-01-27,0
Egypt,EGY,2020-01-28,0
Egypt,EGY,2020-01-29,0
Egypt,EGY,2020-01-30,0
Egypt,EGY,2020-01-31,0
Egypt,EGY,2020-02-01,0
Egypt,EGY,2020-02-02,0
Egypt,EGY,2020-02-03,0
Egypt,EGY,2020-02-04,0
Egypt,EGY,2020-02-05,0
Egypt,EGY,2020-02-06,0
Egypt,EGY,2020-02-07,0
Egypt,EGY,2020-02-08,0
Egypt,EGY,2020-02-09,0
Egypt,EGY,2020-02-10,0
Egypt,EGY,2020-02-11,0
Egypt,EGY,2020-02-12,0
Egypt,EGY,2020-02-13,0
Egypt,EGY,2020-02-14,0
Egypt,EGY,2020-02-15,1
Egypt,EGY,2020-02-16,1
Egypt,EGY,2020-02-17,1
Egypt,EGY,2020-02-18,1
Egypt,EGY,2020-02-19,1
Egypt,EGY,2020-02-20,1
Egypt,EGY,2020-02-21,1
Egypt,EGY,2020-02-22,1
Egypt,EGY,2020-02-23,1
Egypt,EGY,2020-02-24,1
Egypt,EGY,2020-02-25,1
Egypt,EGY,2020-02-26,1
Egypt,EGY,2020-02-27,1
Egypt,EGY,2020-02-28,1
Egypt,EGY,2020-02-29,1
Egypt,EGY,2020-03-01,1
Egypt,EGY,2020-03-02,2
Egypt,EGY,2020-03-06,3
Egypt,EGY,2020-03-07,15
Egypt,EGY,2020-03-09,49
Egypt,EGY,2020-03-10,55
Egypt,EGY,2020-03-11,59
Egypt,EGY,2020-03-12,60
Egypt,EGY,2020-03-13,80
Egypt,EGY,2020-03-14,93
Egypt,EGY,2020-03-15,93
Egypt,EGY,2020-03-16,110
Egypt,EGY,2020-03-17,126
Egypt,EGY,2020-03-18,166
Egypt,EGY,2020-03-19,196
Egypt,EGY,2020-03-20,210
Egypt,EGY,2020-03-21,256
Egypt,EGY,2020-03-22,285
Egypt,EGY,2020-03-23,294
Egypt,EGY,2020-03-24,327
Egypt,EGY,2020-03-25,366
Egypt,EGY,2020-03-26,442
Egypt,EGY,2020-03-27,456
Egypt,EGY,2020-03-28,495
Egypt,EGY,2020-03-29,536
Egypt,EGY,2020-03-30,576
Egypt,EGY,2020-03-31,609
Egypt,EGY,2020-04-01,656
Egypt,EGY,2020-04-02,710
Egypt,EGY,2020-04-03,779
Egypt,EGY,2020-04-04,779
El Salvador,SLV,2020-03-19,1
El Salvador,SLV,2020-03-20,1
El Salvador,SLV,2020-03-21,3
El Salvador,SLV,2020-03-22,3
El Salvador,SLV,2020-03-23,3
El Salvador,SLV,2020-03-24,5
El Salvador,SLV,2020-03-25,9
El Salvador,SLV,2020-03-26,13
El Salvador,SLV,2020-03-27,13
El Salvador,SLV,2020-03-28,13
El Salvador,SLV,2020-03-29,19
El Salvador,SLV,2020-03-30,30
El Salvador,SLV,2020-03-31,32
El Salvador,SLV,2020-04-01,32
El Salvador,SLV,2020-04-02,41
El Salvador,SLV,2020-04-03,46
El Salvador,SLV,2020-04-04,56
Equatorial Guinea,GNQ,2020-03-15,1
Equatorial Guinea,GNQ,2020-03-16,1
Equatorial Guinea,GNQ,2020-03-17,1
Equatorial Guinea,GNQ,2020-03-18,1
Equatorial Guinea,GNQ,2020-03-19,3
Equatorial Guinea,GNQ,2020-03-20,4
Equatorial Guinea,GNQ,2020-03-21,4
Equatorial Guinea,GNQ,2020-03-22,6
Equatorial Guinea,GNQ,2020-03-23,6
Equatorial Guinea,GNQ,2020-03-24,9
Equatorial Guinea,GNQ,2020-03-25,9
Equatorial Guinea,GNQ,2020-03-26,11
Equatorial Guinea,GNQ,2020-03-27,12
Equatorial Guinea,GNQ,2020-03-28,13
Equatorial Guinea,GNQ,2020-03-29,13
Equatorial Guinea,GNQ,2020-03-30,14
Equatorial Guinea,GNQ,2020-03-31,14
Equatorial Guinea,GNQ,2020-04-01,15
Equatorial Guinea,GNQ,2020-04-02,15
Equatorial Guinea,GNQ,2020-04-03,15
Equatorial Guinea,GNQ,2020-04-04,16
Eritrea,ERI,2020-03-22,1
Eritrea,ERI,2020-03-23,1
Eritrea,ERI,2020-03-24,1
Eritrea,ERI,2020-03-25,1
Eritrea,ERI,2020-03-26,4
Eritrea,ERI,2020-03-27,6
Eritrea,ERI,2020-03-28,6
Eritrea,ERI,2020-03-29,6
Eritrea,ERI,2020-03-30,12
Eritrea,ERI,2020-03-31,12
Eritrea,ERI,2020-04-01,15
Eritrea,ERI,2020-04-02,18
Eritrea,ERI,2020-04-03,22
Eritrea,ERI,2020-04-04,22
Estonia,EST,2019-12-31,0
Estonia,EST,2020-01-01,0
Estonia,EST,2020-01-02,0
Estonia,EST,2020-01-03,0
Estonia,EST,2020-01-04,0
Estonia,EST,2020-01-05,0
Estonia,EST,2020-01-06,0
Estonia,EST,2020-01-07,0
Estonia,EST,2020-01-08,0
Estonia,EST,2020-01-09,0
Estonia,EST,2020-01-10,0
Estonia,EST,2020-01-11,0
Estonia,EST,2020-01-12,0
Estonia,EST,2020-01-13,0
Estonia,EST,2020-01-14,0
Estonia,EST,2020-01-15,0
Estonia,EST,2020-01-16,0
Estonia,EST,2020-01-17,0
Estonia,EST,2020-01-18,0
Estonia,EST,2020-01-19,0
Estonia,EST,2020-01-20,0
Estonia,EST,2020-01-21,0
Estonia,EST,2020-01-22,0
Estonia,EST,2020-01-23,0
Estonia,EST,2020-01-24,0
Estonia,EST,2020-01-25,0
Estonia,EST,2020-01-26,0
Estonia,EST,2020-01-27,0
Estonia,EST,2020-01-28,0
Estonia,EST,2020-01-29,0
Estonia,EST,2020-01-30,0
Estonia,EST,2020-01-31,0
Estonia,EST,2020-02-01,0
Estonia,EST,2020-02-02,0
Estonia,EST,2020-02-03,0
Estonia,EST,2020-02-04,0
Estonia,EST,2020-02-05,0
Estonia,EST,2020-02-06,0
Estonia,EST,2020-02-07,0
Estonia,EST,2020-02-08,0
Estonia,EST,2020-02-09,0
Estonia,EST,2020-02-10,0
Estonia,EST,2020-02-11,0
Estonia,EST,2020-02-12,0
Estonia,EST,2020-02-13,0
Estonia,EST,2020-02-14,0
Estonia,EST,2020-02-15,0
Estonia,EST,2020-02-16,0
Estonia,EST,2020-02-17,0
Estonia,EST,2020-02-18,0
Estonia,EST,2020-02-19,0
Estonia,EST,2020-02-20,0
Estonia,EST,2020-02-21,0
Estonia,EST,2020-02-22,0
Estonia,EST,2020-02-23,0
Estonia,EST,2020-02-24,0
Estonia,EST,2020-02-25,0
Estonia,EST,2020-02-26,0
Estonia,EST,2020-02-27,0
Estonia,EST,2020-02-28,1
Estonia,EST,2020-02-29,1
Estonia,EST,2020-03-01,1
Estonia,EST,2020-03-02,1
Estonia,EST,2020-03-04,2
Estonia,EST,2020-03-06,5
Estonia,EST,2020-03-07,10
Estonia,EST,2020-03-11,13
Estonia,EST,2020-03-12,16
Estonia,EST,2020-03-13,27
Estonia,EST,2020-03-14,79
Estonia,EST,2020-03-15,115
Estonia,EST,2020-03-16,171
Estonia,EST,2020-03-17,205
Estonia,EST,2020-03-18,225
Estonia,EST,2020-03-19,258
Estonia,EST,2020-03-20,267
Estonia,EST,2020-03-21,283
Estonia,EST,2020-03-22,306
Estonia,EST,2020-03-23,326
Estonia,EST,2020-03-24,352
Estonia,EST,2020-03-25,369
Estonia,EST,2020-03-26,404
Estonia,EST,2020-03-27,538
Estonia,EST,2020-03-28,575
Estonia,EST,2020-03-29,640
Estonia,EST,2020-03-30,679
Estonia,EST,2020-03-31,715
Estonia,EST,2020-04-01,745
Estonia,EST,2020-04-02,779
Estonia,EST,2020-04-03,858
Estonia,EST,2020-04-04,961
Ethiopia,ETH,2020-03-14,1
Ethiopia,ETH,2020-03-15,1
Ethiopia,ETH,2020-03-16,4
Ethiopia,ETH,2020-03-17,5
Ethiopia,ETH,2020-03-18,5
Ethiopia,ETH,2020-03-19,6
Ethiopia,ETH,2020-03-20,7
Ethiopia,ETH,2020-03-21,9
Ethiopia,ETH,2020-03-22,9
Ethiopia,ETH,2020-03-23,11
Ethiopia,ETH,2020-03-24,11
Ethiopia,ETH,2020-03-25,11
Ethiopia,ETH,2020-03-26,12
Ethiopia,ETH,2020-03-27,12
Ethiopia,ETH,2020-03-28,16
Ethiopia,ETH,2020-03-29,16
Ethiopia,ETH,2020-03-30,16
Ethiopia,ETH,2020-03-31,23
Ethiopia,ETH,2020-04-01,25
Ethiopia,ETH,2020-04-02,29
Ethiopia,ETH,2020-04-03,29
Ethiopia,ETH,2020-04-04,35
Europe,,2019-12-31,0
Europe,,2020-01-01,0
Europe,,2020-01-02,0
Europe,,2020-01-03,0
Europe,,2020-01-04,0
Europe,,2020-01-05,0
Europe,,2020-01-06,0
Europe,,2020-01-07,0
Europe,,2020-01-08,0
Europe,,2020-01-09,0
Europe,,2020-01-10,0
Europe,,2020-01-11,0
Europe,,2020-01-12,0
Europe,,2020-01-13,0
Europe,,2020-01-14,0
Europe,,2020-01-15,0
Europe,,2020-01-16,0
Europe,,2020-01-17,0
Europe,,2020-01-18,0
Europe,,2020-01-19,0
Europe,,2020-01-20,0
Europe,,2020-01-21,0
Europe,,2020-01-22,0
Europe,,2020-01-23,0
Europe,,2020-01-24,0
Europe,,2020-01-25,3
Europe,,2020-01-26,3
Europe,,2020-01-27,3
Europe,,2020-01-28,4
Europe,,2020-01-29,8
Europe,,2020-01-30,10
Europe,,2020-01-31,17
Europe,,2020-02-01,23
Europe,,2020-02-02,24
Europe,,2020-02-03,25
Europe,,2020-02-04,28
Europe,,2020-02-05,28
Europe,,2020-02-06,28
Europe,,2020-02-07,30
Europe,,2020-02-08,36
Europe,,2020-02-09,37
Europe,,2020-02-10,38
Europe,,2020-02-11,42
Europe,,2020-02-12,44
Europe,,2020-02-13,45
Europe,,2020-02-14,45
Europe,,2020-02-15,45
Europe,,2020-02-16,45
Europe,,2020-02-17,46
Europe,,2020-02-18,46
Europe,,2020-02-19,46
Europe,,2020-02-20,46
Europe,,2020-02-21,46
Europe,,2020-02-22,60
Europe,,2020-02-23,122
Europe,,2020-02-24,179
Europe,,2020-02-25,277
Europe,,2020-02-26,382
Europe,,2020-02-27,480
Europe,,2020-02-28,819
Europe,,2020-02-29,1120
Europe,,2020-03-01,1524
Europe,,2020-03-02,2203
Europe,,2020-03-03,2500
Europe,,2020-03-04,3361
Europe,,2020-03-05,4283
Europe,,2020-03-06,5669
Europe,,2020-03-07,7522
Europe,,2020-03-08,9473
Europe,,2020-03-09,11975
Europe,,2020-03-10,15346
Europe,,2020-03-11,18032
Europe,,2020-03-12,22897
Europe,,2020-03-13,29340
Europe,,2020-03-14,36155
Europe,,2020-03-15,41428
Europe,,2020-03-16,54328
Europe,,2020-03-17,63737
Europe,,2020-03-18,74161
Europe,,2020-03-19,86557
Europe,,2020-03-20,107491
Europe,,2020-03-21,126885
Europe,,2020-03-22,149253
Europe,,2020-03-23,168879
Europe,,2020-03-24,192389
Europe,,2020-03-25,215876
Europe,,2020-03-26,244778
Europe,,2020-03-27,279227
Europe,,2020-03-28,314217
Europe,,2020-03-29,348632
Europe,,2020-03-30,378380
Europe,,2020-03-31,407253
Europe,,2020-04-01,444508
Europe,,2020-04-02,480642
Europe,,2020-04-03,509821
Europe,,2020-04-04,542471
Faeroe Islands,FRO,2020-03-20,72
Faeroe Islands,FRO,2020-03-21,80
Faeroe Islands,FRO,2020-03-22,92
Faeroe Islands,FRO,2020-03-23,115
Faeroe Islands,FRO,2020-03-24,118
Faeroe Islands,FRO,2020-03-25,122
Faeroe Islands,FRO,2020-03-26,132
Faeroe Islands,FRO,2020-03-27,140
Faeroe Islands,FRO,2020-03-28,144
Faeroe Islands,FRO,2020-03-29,155
Faeroe Islands,FRO,2020-03-30,159
Faeroe Islands,FRO,2020-03-31,168
Faeroe Islands,FRO,2020-04-01,169
Faeroe Islands,FRO,2020-04-02,173
Faeroe Islands,FRO,2020-04-03,177
Faeroe Islands,FRO,2020-04-04,179
Falkland Islands,FLK,2020-04-04,1
Fiji,FJI,2020-03-20,1
Fiji,FJI,2020-03-21,1
Fiji,FJI,2020-03-22,2
Fiji,FJI,2020-03-23,3
Fiji,FJI,2020-03-24,4
Fiji,FJI,2020-03-25,5
Fiji,FJI,2020-03-26,5
Fiji,FJI,2020-03-27,5
Fiji,FJI,2020-03-28,5
Fiji,FJI,2020-03-29,5
Fiji,FJI,2020-03-30,5
Fiji,FJI,2020-03-31,5
Fiji,FJI,2020-04-01,5
Fiji,FJI,2020-04-02,7
Fiji,FJI,2020-04-03,7
Fiji,FJI,2020-04-04,12
Finland,FIN,2019-12-31,0
Finland,FIN,2020-01-01,0
Finland,FIN,2020-01-02,0
Finland,FIN,2020-01-03,0
Finland,FIN,2020-01-04,0
Finland,FIN,2020-01-05,0
Finland,FIN,2020-01-06,0
Finland,FIN,2020-01-07,0
Finland,FIN,2020-01-08,0
Finland,FIN,2020-01-09,0
Finland,FIN,2020-01-10,0
Finland,FIN,2020-01-11,0
Finland,FIN,2020-01-12,0
Finland,FIN,2020-01-13,0
Finland,FIN,2020-01-14,0
Finland,FIN,2020-01-15,0
Finland,FIN,2020-01-16,0
Finland,FIN,2020-01-17,0
Finland,FIN,2020-01-18,0
Finland,FIN,2020-01-19,0
Finland,FIN,2020-01-20,0
Finland,FIN,2020-01-21,0
Finland,FIN,2020-01-22,0
Finland,FIN,2020-01-23,0
Finland,FIN,2020-01-24,0
Finland,FIN,2020-01-25,0
Finland,FIN,2020-01-26,0
Finland,FIN,2020-01-27,0
Finland,FIN,2020-01-28,0
Finland,FIN,2020-01-29,0
Finland,FIN,2020-01-30,1
Finland,FIN,2020-01-31,1
Finland,FIN,2020-02-01,1
Finland,FIN,2020-02-02,1
Finland,FIN,2020-02-03,1
Finland,FIN,2020-02-04,1
Finland,FIN,2020-02-05,1
Finland,FIN,2020-02-06,1
Finland,FIN,2020-02-07,1
Finland,FIN,2020-02-08,1
Finland,FIN,2020-02-09,1
Finland,FIN,2020-02-10,1
Finland,FIN,2020-02-11,1
Finland,FIN,2020-02-12,1
Finland,FIN,2020-02-13,1
Finland,FIN,2020-02-14,1
Finland,FIN,2020-02-15,1
Finland,FIN,2020-02-16,1
Finland,FIN,2020-02-17,1
Finland,FIN,2020-02-18,1
Finland,FIN,2020-02-19,1
Finland,FIN,2020-02-20,1
Finland,FIN,2020-02-21,1
Finland,FIN,2020-02-22,1
Finland,FIN,2020-02-23,1
Finland,FIN,2020-02-24,1
Finland,FIN,2020-02-25,1
Finland,FIN,2020-02-26,1
Finland,FIN,2020-02-27,2
Finland,FIN,2020-02-28,2
Finland,FIN,2020-02-29,3
Finland,FIN,2020-03-01,3
Finland,FIN,2020-03-02,6
Finland,FIN,2020-03-04,7
Finland,FIN,2020-03-06,12
Finland,FIN,2020-03-07,19
Finland,FIN,2020-03-09,30
Finland,FIN,2020-03-10,40
Finland,FIN,2020-03-12,59
Finland,FIN,2020-03-13,155
Finland,FIN,2020-03-15,210
Finland,FIN,2020-03-16,267
Finland,FIN,2020-03-17,272
Finland,FIN,2020-03-18,319
Finland,FIN,2020-03-19,369
Finland,FIN,2020-03-20,400
Finland,FIN,2020-03-21,450
Finland,FIN,2020-03-22,521
Finland,FIN,2020-03-23,626
Finland,FIN,2020-03-24,700
Finland,FIN,2020-03-25,792
Finland,FIN,2020-03-26,880
Finland,FIN,2020-03-27,958
Finland,FIN,2020-03-28,1025
Finland,FIN,2020-03-29,1218
Finland,FIN,2020-03-30,1218
Finland,FIN,2020-03-31,1313
Finland,FIN,2020-04-01,1384
Finland,FIN,2020-04-02,1446
Finland,FIN,2020-04-03,1518
Finland,FIN,2020-04-04,1615
France,FRA,2019-12-31,0
France,FRA,2020-01-01,0
France,FRA,2020-01-02,0
France,FRA,2020-01-03,0
France,FRA,2020-01-04,0
France,FRA,2020-01-05,0
France,FRA,2020-01-06,0
France,FRA,2020-01-07,0
France,FRA,2020-01-08,0
France,FRA,2020-01-09,0
France,FRA,2020-01-10,0
France,FRA,2020-01-11,0
France,FRA,2020-01-12,0
France,FRA,2020-01-13,0
France,FRA,2020-01-14,0
France,FRA,2020-01-15,0
France,FRA,2020-01-16,0
France,FRA,2020-01-17,0
France,FRA,2020-01-18,0
France,FRA,2020-01-19,0
France,FRA,2020-01-20,0
France,FRA,2020-01-21,0
France,FRA,2020-01-22,0
France,FRA,2020-01-23,0
France,FRA,2020-01-24,0
France,FRA,2020-01-25,3
France,FRA,2020-01-26,3
France,FRA,2020-01-27,3
France,FRA,2020-01-28,3
France,FRA,2020-01-29,4
France,FRA,2020-01-30,5
France,FRA,2020-01-31,6
France,FRA,2020-02-01,6
France,FRA,2020-02-02,6
France,FRA,2020-02-03,6
France,FRA,2020-02-04,6
France,FRA,2020-02-05,6
France,FRA,2020-02-06,6
France,FRA,2020-02-07,6
France,FRA,2020-02-08,11
France,FRA,2020-02-09,11
France,FRA,2020-02-10,11
France,FRA,2020-02-11,11
France,FRA,2020-02-12,11
France,FRA,2020-02-13,11
France,FRA,2020-02-14,11
France,FRA,2020-02-15,11
France,FRA,2020-02-16,11
France,FRA,2020-02-17,12
France,FRA,2020-02-18,12
France,FRA,2020-02-19,12
France,FRA,2020-02-20,12
France,FRA,2020-02-21,12
France,FRA,2020-02-22,12
France,FRA,2020-02-23,12
France,FRA,2020-02-24,12
France,FRA,2020-02-25,12
France,FRA,2020-02-26,14
France,FRA,2020-02-27,17
France,FRA,2020-02-28,38
France,FRA,2020-02-29,57
France,FRA,2020-03-01,100
France,FRA,2020-03-02,130
France,FRA,2020-03-03,178
France,FRA,2020-03-04,212
France,FRA,2020-03-05,285
France,FRA,2020-03-06,423
France,FRA,2020-03-07,613
France,FRA,2020-03-08,716
France,FRA,2020-03-09,1126
France,FRA,2020-03-10,1412
France,FRA,2020-03-11,1784
France,FRA,2020-03-12,2281
France,FRA,2020-03-13,2876
France,FRA,2020-03-14,3661
France,FRA,2020-03-15,4499
France,FRA,2020-03-16,5423
France,FRA,2020-03-17,6633
France,FRA,2020-03-18,7730
France,FRA,2020-03-19,9134
France,FRA,2020-03-20,10995
France,FRA,2020-03-21,12612
France,FRA,2020-03-22,14459
France,FRA,2020-03-23,16018
France,FRA,2020-03-24,19856
France,FRA,2020-03-25,22302
France,FRA,2020-03-26,25233
France,FRA,2020-03-27,29155
France,FRA,2020-03-28,32964
France,FRA,2020-03-29,37575
France,FRA,2020-03-30,40174
France,FRA,2020-03-31,44550
France,FRA,2020-04-01,52128
France,FRA,2020-04-02,56989
France,FRA,2020-04-03,59105
French Polynesia,PYF,2020-03-19,3
French Polynesia,PYF,2020-03-20,3
French Polynesia,PYF,2020-03-21,15
French Polynesia,PYF,2020-03-22,17
French Polynesia,PYF,2020-03-23,18
French Polynesia,PYF,2020-03-24,23
French Polynesia,PYF,2020-03-25,25
French Polynesia,PYF,2020-03-26,25
French Polynesia,PYF,2020-03-27,30
French Polynesia,PYF,2020-03-28,30
French Polynesia,PYF,2020-03-29,34
French Polynesia,PYF,2020-03-30,35
French Polynesia,PYF,2020-03-31,36
French Polynesia,PYF,2020-04-01,37
French Polynesia,PYF,2020-04-02,37
French Polynesia,PYF,2020-04-03,37
French Polynesia,PYF,2020-04-04,39
Gabon,GAB,2020-03-13,1
Gabon,GAB,2020-03-15,1
Gabon,GAB,2020-03-16,1
Gabon,GAB,2020-03-17,1
Gabon,GAB,2020-03-18,1
Gabon,GAB,2020-03-19,3
Gabon,GAB,2020-03-20,3
Gabon,GAB,2020-03-21,3
Gabon,GAB,2020-03-22,3
Gabon,GAB,2020-03-23,6
Gabon,GAB,2020-03-24,6
Gabon,GAB,2020-03-25,6
Gabon,GAB,2020-03-26,6
Gabon,GAB,2020-03-27,7
Gabon,GAB,2020-03-28,7
Gabon,GAB,2020-03-29,7
Gabon,GAB,2020-03-30,7
Gabon,GAB,2020-03-31,7
Gabon,GAB,2020-04-01,16
Gabon,GAB,2020-04-02,18
Gabon,GAB,2020-04-03,18
Gabon,GAB,2020-04-04,21
Gambia,GMB,2020-03-18,1
Gambia,GMB,2020-03-19,1
Gambia,GMB,2020-03-20,1
Gambia,GMB,2020-03-21,1
Gambia,GMB,2020-03-22,1
Gambia,GMB,2020-03-23,1
Gambia,GMB,2020-03-24,2
Gambia,GMB,2020-03-25,3
Gambia,GMB,2020-03-26,3
Gambia,GMB,2020-03-27,3
Gambia,GMB,2020-03-28,3
Gambia,GMB,2020-03-29,3
Gambia,GMB,2020-03-30,3
Gambia,GMB,2020-03-31,4
Gambia,GMB,2020-04-01,4
Gambia,GMB,2020-04-02,4
Gambia,GMB,2020-04-03,4
Gambia,GMB,2020-04-04,4
Georgia,GEO,2019-12-31,0
Georgia,GEO,2020-01-01,0
Georgia,GEO,2020-01-02,0
Georgia,GEO,2020-01-03,0
Georgia,GEO,2020-01-04,0
Georgia,GEO,2020-01-05,0
Georgia,GEO,2020-01-06,0
Georgia,GEO,2020-01-07,0
Georgia,GEO,2020-01-08,0
Georgia,GEO,2020-01-09,0
Georgia,GEO,2020-01-10,0
Georgia,GEO,2020-01-11,0
Georgia,GEO,2020-01-12,0
Georgia,GEO,2020-01-13,0
Georgia,GEO,2020-01-14,0
Georgia,GEO,2020-01-15,0
Georgia,GEO,2020-01-16,0
Georgia,GEO,2020-01-17,0
Georgia,GEO,2020-01-18,0
Georgia,GEO,2020-01-19,0
Georgia,GEO,2020-01-20,0
Georgia,GEO,2020-01-21,0
Georgia,GEO,2020-01-22,0
Georgia,GEO,2020-01-23,0
Georgia,GEO,2020-01-24,0
Georgia,GEO,2020-01-25,0
Georgia,GEO,2020-01-26,0
Georgia,GEO,2020-01-27,0
Georgia,GEO,2020-01-28,0
Georgia,GEO,2020-01-29,0
Georgia,GEO,2020-01-30,0
Georgia,GEO,2020-01-31,0
Georgia,GEO,2020-02-01,0
Georgia,GEO,2020-02-02,0
Georgia,GEO,2020-02-03,0
Georgia,GEO,2020-02-04,0
Georgia,GEO,2020-02-05,0
Georgia,GEO,2020-02-06,0
Georgia,GEO,2020-02-07,0
Georgia,GEO,2020-02-08,0
Georgia,GEO,2020-02-09,0
Georgia,GEO,2020-02-10,0
Georgia,GEO,2020-02-11,0
Georgia,GEO,2020-02-12,0
Georgia,GEO,2020-02-13,0
Georgia,GEO,2020-02-14,0
Georgia,GEO,2020-02-15,0
Georgia,GEO,2020-02-16,0
Georgia,GEO,2020-02-17,0
Georgia,GEO,2020-02-18,0
Georgia,GEO,2020-02-19,0
Georgia,GEO,2020-02-20,0
Georgia,GEO,2020-02-21,0
Georgia,GEO,2020-02-22,0
Georgia,GEO,2020-02-23,0
Georgia,GEO,2020-02-24,0
Georgia,GEO,2020-02-25,0
Georgia,GEO,2020-02-26,0
Georgia,GEO,2020-02-27,1
Georgia,GEO,2020-02-28,1
Georgia,GEO,2020-02-29,2
Georgia,GEO,2020-03-01,3
Georgia,GEO,2020-03-02,3
Georgia,GEO,2020-03-05,3
Georgia,GEO,2020-03-06,9
Georgia,GEO,2020-03-08,12
Georgia,GEO,2020-03-09,13
Georgia,GEO,2020-03-10,15
Georgia,GEO,2020-03-11,23
Georgia,GEO,2020-03-12,24
Georgia,GEO,2020-03-13,25
Georgia,GEO,2020-03-14,30
Georgia,GEO,2020-03-15,30
Georgia,GEO,2020-03-16,30
Georgia,GEO,2020-03-17,33
Georgia,GEO,2020-03-18,34
Georgia,GEO,2020-03-19,34
Georgia,GEO,2020-03-20,40
Georgia,GEO,2020-03-21,43
Georgia,GEO,2020-03-22,49
Georgia,GEO,2020-03-23,54
Georgia,GEO,2020-03-24,61
Georgia,GEO,2020-03-25,70
Georgia,GEO,2020-03-26,73
Georgia,GEO,2020-03-27,79
Georgia,GEO,2020-03-28,81
Georgia,GEO,2020-03-29,85
Georgia,GEO,2020-03-30,90
Georgia,GEO,2020-03-31,98
Georgia,GEO,2020-04-01,110
Georgia,GEO,2020-04-02,115
Georgia,GEO,2020-04-03,121
Georgia,GEO,2020-04-04,148
Germany,DEU,2019-12-31,0
Germany,DEU,2020-01-01,0
Germany,DEU,2020-01-02,0
Germany,DEU,2020-01-03,0
Germany,DEU,2020-01-04,0
Germany,DEU,2020-01-05,0
Germany,DEU,2020-01-06,0
Germany,DEU,2020-01-07,0
Germany,DEU,2020-01-08,0
Germany,DEU,2020-01-09,0
Germany,DEU,2020-01-10,0
Germany,DEU,2020-01-11,0
Germany,DEU,2020-01-12,0
Germany,DEU,2020-01-13,0
Germany,DEU,2020-01-14,0
Germany,DEU,2020-01-15,0
Germany,DEU,2020-01-16,0
Germany,DEU,2020-01-17,0
Germany,DEU,2020-01-18,0
Germany,DEU,2020-01-19,0
Germany,DEU,2020-01-20,0
